ID_encrypt,EnglishUse,Listening,Composition,Total,TestCalcLevel,Quarter
0x01A3422DA4E3B233522D4BC667740A0A4B2B1D404B1A9762F3575A28E3BEFD272EF65C060BC10B8DA82BE0D7D51DD6D07FDB3E9564DC29474C2E71CAF0706659A3,68,83,25,176,104,2017SummerC
0x019A064DF20B5FD203FA7DE31EBF8F3937074820F33A1C3552D9D0220B46E9673DA8BF00845FE6F83941B3B5529E1A40C3AF8E4E9E1131B843A64A9CD1261862F8,66,84,40,190,105,2017SummerC
0x01DBC64DA006422F97A525DDC3416A48259415FEBC86602989CF27D15660401565397FC6FE222F23D77AB06B5E3C0358C81BFC8D962D92C829BD642EF9229D3015,71,106,37,214,106,2017SummerC
0x0144CA2A3560596F94F221FA25CD7C24EE553169247EA1C2982C8EE9552408CC91F69DE11ECAA1B56E52FEE7AE52CAF634AC98E334D10361A9B5D5A2BBA6FD81B8,80,76,46,202,106,2017SummerC
0x01B973942B5962A3F62B7119B80F6340F60BB7508FF4A340B34DB054BB1273289A035011CF5E2E7D31AC5EB8DF9C4415D557A527E1681510D66415B62737E33745,100,62,38,200,106,2017SummerC
0x01B8FED11B745D9F04D51BE8E7A246C028B3FAEC5AD3C94495F516CFD75F3F8F4D3F9F9668368D53009B368D8FB3505647ED7A665234FCC2686F646D6B7C08DD10,100,68,26,194,105,2017SummerC
0x01C7548C3049422AC29240559CCB2C016917F71BB443851ADC94B58CDBECE57290FC0B29FE9295C9E2FB5BE99B168819065D3BF1E16DFA5C5B45B14D2C098DC7A5,86,76,41,203,106,2017SummerC
0x012CD0D9CC1131486C3F9E015AF02846E2340FF97027587044A4553A42628D3476B8F13C345FDF1AE5440AFC2B20E018D7BB8A7FE228FCFD81094C32DFDA442007,84,86,40,210,106,2017SummerC
0x01BB220C69156BEC6E1688152BD50BF8AC60380E147B155B5C561479190BB8E55E1882D4D81DA1D9A1B31C4CAC3349D75049AAD13E4E2EE5E74852976B4B7A7474,78,90,44,212,106,2017SummerC
0x018BAB894184F073F6932B25A633B9213F800273930C27B84961800BDE0A5B4B2456B54550DECBA3E46E7E40331739E804EA392BD89BB51214BEA3BA2C5EACA90F,82,82,48,212,106,2017SummerC
0x01DA9D8D319331B293C63C7BB75D937826DB516C0BB5E671D5A68784D77E74FF37CC32BAC6DC7869202354D23CCC2582309453D3978A288A32789DDCBB5A66A2F2,79,73,36,188,105,2017SummerC
0x0124DD20A805E31126F1387A93F29CF66C19B3AB67DE1E3D4072D9191B821A3CECD46825E830D0C76A7F8F83F4ECA1C6CD0332E9CFD15FB66E0C1A3DCD66521B73,103,66,26,195,105,2017SummerC
0x0111C355B7EF73BA81216020C6EB16E075E3AD3D811E8750CC923BD9785DB4FDC952EF2EEDAEED4A346BE4C1ABB0E7E8C6C38528A51EA6BEE07BDBE87139E25289,73,87,31,191,105,2017SummerC
0x0159EC6A61F8881E5A891D600908F5CC858DA027471DE6B8653A330E0D398597B32DF446BC4679D14E2ECC5A41B1AB9CB9BE94A9B54F77F8D6DB5357FEA3A4867F,89,84,33,206,106,2017SummerC
0x01DA98B82A3CBEE58E87E3F00125D013CA23F1C1FFDBE3E46BB64F8C76ED88E16066C0D20DC4B899933A51ECDBE1E95936F9B919A281FBADCD6C1E817793F90CC4,101,59,43,203,106,2017SummerC
0x0168F679370D59B372535C7C76E544D95C1FDE53E2FE22213376AD333B090615B69A9D9C30AEA058A6D0CD3136465259120A4107878E38A4975463C96B6BC18D97,86,68,41,195,105,2017SummerC
0x01F318F23C67223B70F1407654C75EDD33337BA655CA5A4C520C2BE50B9BEB4E6BAA249C66E407B0E2712CC2076BDB7358189564946C691ABA909D84FCA4AE4CC5,77,82,44,203,106,2017SummerC
0x018C82CB9EF362B57BD6703D122BD9A1C9839FFE05E99AAE50280B6D6E1B1FE241BFAE3B7F454CD15C747CEC737C96E518B85939F9C65825D032D1DAD053E5CA73,118,87,24,229,107,2017SummerC
0x018FFCBC585DA549DC29287E75F18415787B76B5587EE9851302BB75470521A41796718DCD8A09C78ACBF96F4ABA854B10EC401BE3800E96E0B8A01301C0643699,99,92,43,234,108,2017SummerC
0x0177380E3BCAFA065F287BBEBA43FFCBA417E508E9231BB2892258DD470875EC632AB9D8F05C78F25E64A39782E48F1FBFF7201167FDA7617190BB3FC8EEE2A257,91,95,41,227,107,2017SummerC
0x0173189A3C62B84342CEED14A9BFE4D903169B217653159B5A3FA1107ED8E0EA6EA042F0BE711699AFA22D4CD29F4BEE8711C1E847C2EF35D97007B35E1731A330,101,85,37,223,107,2017SummerC
0x014CA7191821FADA1B2F7B240CF7971FF6B122882CEE2016FE4F624E713CE2A6BE5487C316C2785110B6BEA7D7B706A6BE576452F1CD031759922792C37694188C,95,90,38,223,107,2017SummerC
0x01FE572899032D98AD85E610067B9D2B94A96C1223B9C2380E44C79692654B0B5C2CBA8D43FEC283B1EF3E1CBE960210A6B34A2D7578AB7AD296313469490DC403,106,93,28,227,107,2017SummerC
0x011B887D6E477D2AFB3472349BA4C3D4E12B244B5AB5D33AE37ABCB910B2B5615277B0C977B3038939401A3A24CA14EE9779D927DA0BCC255145D8DC80B8376D56,110,96,41,247,108,2017SummerC
0x01568ADCCFA33C54AB11F738C5005E05BBCF0010039A04FF099AFAA7D67A4EBF00065F913234777376115D5CA52B167AB86DD37D2D03E6F564204C1D3998F3E1C1,92,89,38,219,107,2017SummerC
0x010E5D6F1868D31612461B7DC1CC9ECE1743DAC34844088EDC3176026CB20C78ED4BCC6D807F4F506F29874234B8D1B12BC17C648270E6DF4260534DC04AC7ADBE,105,91,42,238,108,2017SummerC
0x01EACB339B7CAE1ADC176CA3220E249949F19398D5362652E0F5A2AD3EDBE3EA059844CD3602B561AFE29BB2166FC843CD523DD537BE32292F98DD10C6785BB60B,94,98,45,237,108,2017SummerC
0x0164C6A1E3B88F7641D4E51E986A0A30DB3DBF599C17F5F450CDCD49359F690C63BC9026F2E2ADC6EB4969478D5BD786295FBCB0744362F3BABC0324BFA9C5E53C,104,90,25,219,107,2017SummerC
0x01708D1DECC6FC908CFD8BDF94A8433D9EF340FA3DBDC855B1ECFB90D893B396E28092ADE0A57A1BA0328E01DF87289ABA8762AC37565E688D054A6C872DA0A811,27,7,14,48,100,2018Fall
0x011DB4A411D040577038256065ADEFE038DCC9C1EAE1A3F500C979BA6A15926F7B0F27A88B50AE92E17AE204BA4116279C38FDC4823EE0CDA08425BA81E85B15DC,78,66,43,187,405,2018Fall
0x013872A7016D5CAAAD3BFA6BC9078D850CD2F28E712BFAF58BE25039318D8174DD220858F878BC4F3D5C6FCF71B73262E4B0D4016F4FCC1B852AD61B3DAD5DDE70,30,39,10,79,101,2018Fall
0x0193B39CA1818EE5B1CCD693C9FBA64927B3CEBD2389B2E5C883C46D3496C33F0ED60BF8D744D4AE2D512E58A458D65B0983EEC32B55DDADC82B926A3FDBC58C9C,89,97,15,201,406,2018Fall
0x018DFC1D62D3EFB066469676442A88DCE1DA45F7FC0D7705A0FD0962DCDDC3CD69D5173CF1B51873A2A23F4F4A32A2D6F1366AF25221192300B70D096930919208,50,36,31,117,103,2018Fall
0x01788AC98CE8334113F3ADA9863A5E2B0BD21A273C092E50EF9FBAE3F2F59EAC297E92FB2883E6AC06993D7A6BF2F33095A198C26613570B3E3D506CF67F899BED,79,81,30,190,405,2018Fall
0x0122CFE322D388C8A1B5B5F7623AD678CD259B5D11B62303CDA845B771E3F5376A9C2641AE747B07CEAD5C28ECE68E3C692D847FE0967D362A2AB5FB50FB852D37,73,60,39,172,104,2018Fall
0x016CF34B5EA32A6ED12B813BDB9DAB0FF1F343F7BCBBDF1A22299B29D800165A3D2D7F2B122A52C0EDB5644B35C11B7456A2BAC21B72516D3679AA51460511437B,80,78,30,188,405,2018Fall
0x01A684DED9DCDA75650680E942AC8EC3E2A9C06140CE11872A2F4F4D3C4D78197239B355D6B82942060698E3B673D31AA42BCB4F5A37941D5A3385A53F7ED28238,88,88,28,204,406,2018Fall
0x0136C430BBCBD665767C314EB0DB566C6A960CFF32DB402CC79787C0EAC14E7674E2E6DA3D7CF1BEB1BE58A6D2DD783285AEC6DA31AAF0462AC975B33C49208B7F,54,52,13,119,103,2018Fall
0x01E476FCDB4690A9F293F2616C908378CBF5410D0DAAC263706A4AD1DF5C0B195E818EB02F1591E847CD566D82BB06F8FD505BACC362E5AD06F6E44B6BB9263F3A,51,68,11,130,103,2018Fall
0x01796F2A6740D5504CCB37242D4050ACC0A9389D833AB67B6E6BF2DB6852DFB8A0DFF38E55AB1328BFFEF71F45D53DCA2496CB28F196CFC5D98B69A992D8B7CBC8,94,107,30,231,408,2018Fall
0x0152FF55E3777A0EB41B694044A5F617026AFAFBDC0F3C7820C9DA4FB5A2BA0C66EECE029C1A5A8192DB3D41A1D7C44DBB6F7CE0FED27A7038235ACE12866E7526,62,50,36,148,104,2018Fall
0x019087038C4D33913B5E8EC3F936B2549D97C24986EF4D4427A7CF8A4A36720D048961C237F11569CF87866E8C9BB55975E9F257D51F4467F6830CDA6298E3E307,12,10,4,26,100,2018Fall
0x011D5AAAF92DDDD0B1F689856BD5DC15A82205B645021DCCF95C2E9882A764F656D3AAE79F0E095E587F8B2A382B1E3DFAC829EB4FD73D5E855936B12756AE9DD0,85,73,29,187,405,2018Fall
0x01C9836D594798A366082BFDB4069E285FFF5CCFE60B2A29A14F769DEF9829C397F495C1A06ED92DA179D21F4EB8FA5164F8F2DFC7C63FDE9133B8E9513F078B45,80,83,38,201,406,2018Fall
0x01AAC9C488F7B87C91B6D800302CD97828C656304035AB142223CF7BA92AB00D94073F85AA76F2E7A9F21668995485E3D49C5B5C52CB2FB8B062AE1DFC4003FD82,21,15,15,51,100,2018Fall
0x0199258DEDE45B0F70D7BF7D35BA0C952B5EEDB3FFD5C2484F753D4D0C32C34DD6BF4948BBCFC4D8E70703FECD43B58B77762340C757C74B3BB0EF2F2604DF7B1C,34,26,26,86,102,2018Fall
0x01A13FE709014A9855EEBB1F26A639D2C94598D3F780B481BC68DB6C531E4DC4BFA6E2AFFC1516FFD95E40144B1B1F1066FD3B37F30E996BA81A2BB9E94820773A,36,33,21,90,102,2018Fall
0x01184F971ECEB20C8DF4FDD8E763C9CCCA4D5649D515F9C7BE242963C6ED536FE0D81435A0DB8A3CBFF2D75375425D2DFCFDB38C8A33E3722C26AB9B4C490B8534,45,45,24,114,103,2018Fall
0x0163AFECA8EAA7C02A7F9465832E2E48AA91DCEF0461C2949BEB0347C5C656B74DC6DC3055AD223AE1B9933C88DFF9C1552FA00B9FDF886113CEE94026FA2A55F3,36,36,12,84,102,2018Fall
0x0129EC3A5585B7B35A5AB1627573503D3E7652774411327321AF8A01B0F8F02976632F25482F1B0FB76F366872FACAC423A00053A29CAAA2BE299CFC423C87AA17,27,25,6,58,101,2018Fall
0x0143AC6939090D4A404DAD3E9103167DC76521B797104197E7CA55B3B055774E3077DCA8C8509069DFDA0FDD0F465A0E8E56E8700177B2A320555BA4C64A52AB38,43,38,16,97,102,2018Fall
0x019CE8B9778D21A65D56D1C2A868C883AA8396B7FA2F6BCCF17EA2B1BA2ABD09676DBF0F0876C38972A43DF68135EB2D378347793EA0A894BFDE4E1E66E2E7785B,103,110,48,261,408,2018Fall
0x014F7F65180A643326F105BFC2049E61149CE1A8DA7586872548AEA7D04673EDF92ADFF103E4EDFD9DE980D060D83239DB62B7F987DCA1EBC18BEE2273FF1912E4,90,85,29,204,406,2018Fall
0x01C2F26A072CC156903B97449CB642C09879C471C92D8ACDF7184491D7A1B517FE8671BD747347DD38ECA70D8AA3D365FBA93D26808738BCBA605353AE667068F0,101,97,46,244,408,2018Fall
0x01F41F82EADA3844B30885F10A67B5DE101A541802CD231559B61F1F52D1C839C9B79BDE09BB80DBC7BCFFE7B6E0F91BF4C2A2B1405F608F04B1D51F3C8A42F6C9,66,44,25,135,103,2018Fall
0x01E7AD075F54E5E7E7078233EC9B0D2845A2EFB8699A7940A9BC28149D643713D463E37AB4521687A7D76686B52F30101782CDB0565263B4A89F80052709F41E76,45,47,15,107,103,2018Fall
0x01461762A3228CACDE735911DFF1B0BF2D57F2791355C77E0AB71E017B809D60926088B1B88128D4458D1F956851B18FB04F894641129745FB93C564FB1F1F2624,77,88,16,181,104,2018Fall
0x01A4B0D1EC0AF0D00802F917A12C5E99E5798655277B0650848D4896503F1CD3A4721423BFEE12806648BD46D66CF2CDB95B9F824B29E6D42CF61D38A61A111D3B,42,45,25,112,103,2018Fall
0x01B01B2885C937F7DD689E982DA9E43BFD9C603DFB4FFFA9A9807FC3654DC593694062C5F6AD102A7BE836E2E6C8924902DEC0E3B95BAB3C53EEC93137D061CCAE,60,66,18,144,104,2018Fall
0x016979CC0D038A257A3823B0B4981A0AA0D00958EF5822669AC45B9A0E9722EB2FF04E93C092F62198FE36756120177E7AEA6EE90BA16FDC1A3A4F7580C4DDFB1B,31,38,11,80,101,2018Fall
0x011AA85EE02A67EBB4F0605E21D74DD0BD9366156A1F3C888A49308332407C29FE46303B91D57179F85B6CF6C3C13D16911DDD067BDDFAB9FB93C47241D10698DB,42,45,19,106,103,2018Fall
0x019AADFC4CF8A3C908A7CF2E23FBD9A4123C6842A5A8E868103C3EFC05BDB02E426F8BB94A68289F233FF1AB3688292D3D2C7F1DBF099613B553A1CAB2A3C768F0,79,81,38,198,405,2018Fall
0x010EA7EEA6E8E6C0FF4D106C5D0FC8585A7B86F5370368AEBC649017A271BB7846F913DD7ECFCAF9623912F8A924782AF0A51DFDAB271612C5A81F7D90A3D02AD6,47,49,22,118,103,2018Fall
0x016BA8472521AAAEF9FB163FFA6911049B158B82097D89DE15FDE9E649C62F47D504BFA7F7F2F8EEB7334BE00CE61B5883340683FB87F8D199ADE7A0C8FFDDBF0A,21,37,30,88,102,2018Fall
0x01D08B121D335A17DB7F49870AA882781745C69DBCE9ABEE7B642F80CEAA559C07D11CE0DD65D5D1A8CBEA8AD9E03ECA3D028A78C287099AE2A754EA942C1EA1D4,88,86,43,217,407,2018Fall
0x01A0D982655E6B09102B962C656D6CB8B5B055BC67A97AB2FB62604C9186FE7EB1A9D41FA94F082CF329F37CC9B8A3B9DAE74ED505B62D25E2614417E4FCFD4F0C,94,83,46,223,407,2018Fall
0x013875599C3EFD25EAA94D26CA92F5ECAF9331EA8BCEDE33DEAEA063677D41984C2BC797516A53A118C2FAF282A4F03A8E448C2E9D35CCAB5DAEBE749E8E39C476,12,39,16,67,101,2018Fall
0x01E8DEF45E65CB287F9E50FA92B9ECA9D4B71D890A865CD5011EF099D9C4251DFD9A4FEC6B4497D7F71543696F28E135A8BE92C0C5C394BF4D3D7360244F3E9867,101,115,40,256,408,2018Fall
0x01897423C4F62A52A69C70E5A703D70049E7251B89D23DD4FCF3F5C90A9AFBF7BA1BF3EA752E16415AE01C55A7585E0C5CE33A4485D8F854DD7DF5FBE24997DE7A,54,39,13,106,103,2018Fall
0x0116E26222FE0C4B902B256BE506E8F3328F40EC943885FDF9319E302A1589629ABA7C588F06FA34384D0A75D5934AFA9DCD9F1BD296024513395F60590A3986FB,51,56,44,151,104,2018Fall
0x014EA06F836184AF18AE1DECA54BC98E95598FF4D1646DD9A321F5D45061D0816AF08834472B497C9C4186126D559B1F5498BBE8BFF56E9DC8F3402C241B1C9296,36,44,40,120,103,2018Fall
0x01F8628D06FD0F39A56AA8FB863C47CA88D015CB72BA38BC801D4D2C6C8895F49717DC4A3E269240E9D84CC830C4717EDF90E01682FDC4C21D1A17C210EB845F32,105,110,47,262,408,2018Fall
0x012400D36B6878D4D0050D2BA2F13B52E11322AD8486141033109C3DC67BDF89E54765CF1574D8BCF831A210E791948F71F4381474F989804B9CCD0A8341E8A3EB,40,41,20,101,102,2018Fall
0x018790DCC2E5C20C78257F0F0DCA11842360F6C84308D954F17A3587F1C620C4A9E2E447C627856634E283B85E2FA84BE515E82F615D3C77369A22AFF1815917B6,49,58,40,147,104,2018Fall
0x013A72E7E82B42048AC8A3852B169D4315E1CF8E49D3037F43670D0085A93232B8E692867623F01BB1D36D536779B4762D9175EEC3FD7C99B505E884DC8329057D,48,59,26,133,103,2018Fall
0x01132A8D4EEA173D1EF55EAA91A67457F84A3DBD5053EA6545F47D8B8249EC331637412B16C85FE03896EB3A4954A66E696F79EDB42E26D01865891304FC8E41A5,102,119,44,265,408,2018Fall
0x012218F524469D049213058FF753AE601D22D57E68752756C97C950024889D5812B1E4DC944210165BC5C19DC8E95F8518B65CA2AB4374AA8CA5AB47291BA098E5,79,78,27,184,405,2018Fall
0x0187B13B88ECC3543E536A7B3F9CA4D7B805238A9A22135C10EAF7C0147B428E410705F410DD4EFCA01CE5E5DF84364A5DDE6E42E3ADE54464A303E83A93D29891,12,18,12,42,100,2018Fall
0x015693CB8801480810AF8ABD4F942E3268ABC3337271D0FCF2ABD0FC2052532D255DF5B04EBCABD466812BC65446BEC895C22ABFBB369B79ECA61C259C09789FD0,60,74,27,161,104,2018Fall
0x017B848DEB78BF51276FEEDABE7900012CEBDDC1CA384F8F1028FFB3F0C8990DF7D89671E9337B3CD988F6DCD63BD4331D15E839966AF00B6E9F763303F479AC59,61,53,43,157,104,2018Fall
0x0134EA6B141013E9E72298FF72E3E8C477905992731EAC922CD2D445EBB237F4D9F50E5CC716B76C8617C685DF95AA23F218EBC81ECF8AD14C772EDE5E8BCDED3B,61,75,23,159,104,2018Fall
0x018BFBCEF27DFB56A864BD6B0273A0DC66C716C79CD4CDDB8626DCA1FF971089AA9DB62D6B6B7BF4D4845410DFA380D646745FC9E7C79FAFFCE1DD2F97D9B1B43D,33,39,10,82,101,2018Fall
0x01F52E93B99E60FB6FE1BE0214EA0CF5E28FC7FAE4DE1AA1E711572BFB07036674204530CA5A3AC62DE72F4BCC6E9D84058F9ED6F4F64349E97FAC0DBBAE5A433B,39,31,17,87,102,2018Fall
0x01FB555C3460DA93CFA76FE98221CE16168655E1C396D1AC916687ECE7EA2975ADAABAA0E30F3C113F370A4CDE0B883F2FCC01CE5B0FD676FDCCDD197ED5D0EBE0,39,39,15,93,102,2018Fall
0x0109B9D7B93FA226D27683C1A1E3FDA0C2B030239E0D6B51A0FF94392C2D890417129C89B2E1CD40F5777795D10C6C7C5B6D8DC1D5B9071D2E7E46F5901E8336DD,53,60,19,132,103,2018Fall
0x016E9D41BD61A889D10587098680EB1454A39369583BA6A2C99B47EB31D593D3534A69B53B2801872EFDB62E83D9FD28BB45730F16265BDBF16DA0B1EE40037AD5,30,40,8,78,101,2018Fall
0x016FBA35ABCA901C7F76D0C156133F4AD18490EB07133E0F709478802E9195F91613EE3E9EB03F295CA78BEDC45761300D5D82F0E9C354A4B85DD96C8C43AA7CC1,59,40,29,128,103,2018Fall
0x0178F1A323080DFB2CDDF967A22120AFBC85BC38CEDCCDD249D1156EC11E3E4DDA8B883F7E090C3B0A07371AD13A47EB3CFDFC8E9FE2C4D6B6BDB485B84F4E7946,66,62,27,155,104,2018Fall
0x0159B435E74CA7BBA27650EEA4CE8B5D746484A3345DD8D84F80EC29CB5A44D29384468A4362F4F3A61D3EA4D0B7337F69F47D7AB25C619DDF2932E54A9D4FA3D1,65,66,37,168,104,2018Fall
0x015A9E35E0B955DBCE28D48D606E636258C9E08DB0B2F56F762857E6E40C36125157C2A6E378389C44B7076427D157EAFE1AFAA01144D166AA89AEFCDC734A423F,48,51,36,135,103,2018Fall
0x018973A0B7BE4AA2DDA877E43BDEA13245A998D52E90DE08CDD1435582C901B9FD4A00B520CD4DB1BFF5DE23509FB1DE08752F30802F51881DEA1FB700B6B9EE5C,70,78,44,192,405,2018Fall
0x0118B7A1C05535CC11C52085115B99F839FAE70C611D1737012F3DBC5B8C3B570D8C85DF54ECF9C205A3DCC9E312B9A0034A788B514D8134CFA91A11A1F91EC485,80,85,39,204,406,2018Fall
0x01AF16F9A25ABA66C3EE5A3CEFA6413178F06236EFFE8D9A9605D402750D6543D7C519922FB7708D1EEBB5D8DF5CF4C0485DEDE7E316153431C212C3C67AC158AB,70,73,36,179,104,2018Fall
0x0191CE66686B6327DB481932591C4C1C24B5147B883A5B2C2158E5559335DDEC73B99708A34B4D98AC11E981A2B0DCFB4D37CE1BE7ECB5827381D89E10CD995379,90,94,30,214,406,2018Fall
0x015A818C4DD620D15D607682113F78A3665464FB73AF297E17E4C922B57ABABF224EE5E5DA54CB9343DB4C187764C55BC510885982E6944E8FC15F06056867305F,43,39,20,102,102,2018Fall
0x0120E7419918B54558547F3A0C7185FF01AC4AD12DD8AB02F341BFCEFAC209CA54683C3FE674D1C72C4539346C26AC3F0462A844BFBAE1766052BECD725D3B2CCA,78,74,27,179,104,2018Fall
0x01E5971C07CFDD2C24784E47A4725D80952A1BFF3BD08A447EAB8AEC68FDD9CA4B0586F24139673D307CFB715AD1D024301C744E8B3C2B23BFD20378539121360B,93,96,33,222,407,2018Fall
0x0162A5A0162F888F8D11AF1CE3DE4C324BC9E7614FB1C899CE90B68BA1B63BDED4A8572AD71DE2704356A94E3D65C0ED59E7AA8170176A1C2F12DE79E2E425FB41,74,62,51,187,405,2018Fall
0x016865DBE79CF586B0CA78EFE33B8D5805DC0DE00B5965AEA19E998427D2EA74F5AA2E9574CF0206F1BE78E877BF12285444A65975A10C72CA43B2C842C3D72884,88,97,43,228,407,2018Fall
0x0176F63B24F0C9E77981F302DE2FD383E10408C709B8836E557382F10786628AA38D50432BDC1971243E802FA453EFCC0F27D1FD66D966FD749CB966931F72EE05,95,96,53,244,408,2018Fall
0x01B967A4EB625A82D1B8A530EE9C7D993CC81E156998F6244E990B13F16D4804F6F913E6A7E89688F5090539365AD10913F67DF96033FA3D341DA7E4B5C24D6303,66,71,33,170,104,2018Fall
0x01A7E8F3AD0B42C9842BDD974054962ECC7DB53E4CF4C2835D1E2F105DD04B3C983349CF85D7C0BAC6FA07647689686BABC6866EA3974EBA3967149A0EBEC4DF78,74,67,33,174,104,2018Fall
0x012776B916211F71CA83D925DA42561B2054B4090EB510CB8CDA332197735A9DC8119406CC20B641AC7B7ABE41ECACF1F80EE15E7D9D4E05BAB49D27FC5CE9319B,66,46,36,148,104,2018Fall
0x01272CFB8CAE0852290914D8DC0EF79B47CD9FEC04F12C11707F036F28830B21B5B3E1C9050C866A34519EB1299B1C585D2355D71872DDEBA24C7BE682B4184A12,90,81,46,217,407,2018Fall
0x01228D5279DA3193691CCC55008FAD84208CD076F29B416EE6CDEFB370D34AF25AB52A71C4B03D14EDCF080A1F738FDDF416CAF3120A644DF36C88B2D488F1A715,43,58,13,114,103,2018Fall
0x01F9020672AF2FA0209743D52D6EC79938BB1DFA73EDF806C75F4E222BCB8838C60F7C3583C736D375B6630463132B6A9B6CF159E7FD323DF192A3E76D9FDBA8BD,57,67,38,162,104,2018Fall
0x0119D9FC68035565F7275E17C6F806D48763E9C58D355F714782F6A6ABB74AE30882FE4DF4CA5F69BC63A22317CD76F90048F9D58ABA9CAEF04986695D19211ADC,12,6,29,47,100,2018Fall
0x01D21C414DD9208D7D3FF66A9E4C8ECE3E19C0F2BCF1FDF7C1DAD9EFEE2A4BFCA6EC7C5B2EC1777B8182B5E15A8FAD245C936A8BCC9DEDA49139E5A0AA630F5BC2,51,46,32,129,103,2018Fall
0x01EB6A6371391C95515DCF1D0B98FE29419C0262B187EC3F2C6A66059ECA74E7B15EA663082B9D4863860B2185B3861D6A23A0BB7866722E27D6C03AC5D7F8C777,69,72,31,172,104,2018Fall
0x0176B2274AA750566E59DE319DACFE7247D7D08B3247DC5355E6A3C5A9C75DBE2F78A89D8BFE7C314D6326A08FB2E0B28C21D837F3D4586B1903E04011015635F6,43,46,25,114,103,2018Fall
0x01158ECA3DB239C906A5C6DA86BB75E78BE56E512228197B6F410722514E41F38D4D832F9782B97F8DB40EB1D2168E92E276357E65F246ACBB8F5B1C78EDAA48BC,67,70,34,171,104,2018Fall
0x0147420CC152BE543DDDCDF4298D1B7B1DCC4BD3995AA0CD8A788D653FEC70273A6E64DC4BC86E60E018A6E3938E275E9A83E85C002711FE064A61E58784A9B06C,49,51,31,131,103,2018Fall
0x01ED7033E7C10CB27AA91C7BC47873F7E9515F45AA8B4908B0ABDDB6CBD61650324F67F718CC0AD1B71729CD41DA102FE849A233DC10F88DAE192B75B5A6AC29FD,90,91,43,224,407,2018Fall
0x01378FC566C63A7274C7D7FDE459CC8F4D40C3EB9A80ED810570F7EF76F8C5BEBDC859660A88A9E28BE611533AECC35B45D0A6E19BC92A2048E995BB3A1AF65017,43,44,18,105,102,2018Fall
0x011D5E23B5F14230D2008D575C6D39725A8B14F78A153DFB1A1D07B9A97EF24CB2D10F2E4EF6CEEFA019BEA3A588DD9FB472A9B837084ECD6CA398262C16622F2C,42,45,26,113,103,2018Fall
0x010D89C57B21AAA21A5DD74B97BFE9E26EA3777BD60E205027218D30326C45262EA0DB362692C9D1197701C5E1BAC838B592BE77FB9A4FCEA5CF8E967EC8209A3A,46,33,22,101,102,2018Fall
0x01652B878DFFE7CB1BE3F7E812B08918DE18FC17BB5813EAAC176C94C41CB6BA13780FB7451ADC9F84632D84145F3B4294019A2CF19B5B69D41FA795734066F9C4,52,73,27,152,104,2018Fall
0x0164F177F876CEEDCBEDB9B744C7B942D79A9EF181E96F0C82B3A08CA96A549F813C3763E50ADB052E08987307DFE3FB7DDBD60F12463486ADF4079FC9D622D9C9,44,48,7,99,102,2018Fall
0x01F90AF00DFACB13F725BEC4E1A29AAF21C8ECD058B00ECE25D7D597C252F46DDF6B07538D7AE758B84F007952DE0FABB7B6DAD085EB895B73CF7A25BC3B0896A5,54,64,31,149,104,2018Fall
0x018B0BE7245FC386D6FBB1472A67185BFEB1F77A5F26D0DB5E97BBD7D7FF044D2AAFC95BF364BF3A95A48EE03A03DE8499391B8051428E9B9680A76B5E2316A932,24,28,6,58,101,2018Fall
0x018DB1603A005AEB06415A83C19756CD3A9F08AD360C1DFA9870E9DE26E3FCE28E2E6BCBA2A338E8B113ED5AE1BE3E5EE3FEA0586FD0F5D23E6921F5FFA7112167,54,58,22,134,103,2018Fall
0x015F5F1B8FD9123A3CDF8ADFAC9D5CB673CE7A21CBCC1DBD9972A59033047EDD61E9BC9BD89121677B36F2CD04F8C2D3C2ACFF213EC2C16579834C884CC5BBC09E,86,76,55,217,407,2018Fall
0x0157B9702064B212818F24E19CEC12477AB015C577AEC4D8BC6B31B2BE5BD226B1A7C67487B2CFDB024B7CD6E13FF7E4373085253846A0C314E684996959A8A03A,62,50,34,146,104,2018Fall
0x016527FABA55B007917A46F2A750323ACCAE074DB23CB1467CB68A126A733981C313392961DC160F01E9EC3BE57EDBF03F6DFEABC2671D528BD22D63D16EC2273F,85,76,39,200,406,2018Fall
0x01805AD2E82557AD423161FE7E2D58DA46BA3A0132715FD6E4CEF49ECF75D961583484D63362F6B0D8CEDCE42D1C0469B350818185641990FC3E26076F5ADF39DA,90,97,36,223,407,2018Fall
0x01A003B05FD85058AB003A20FBCE7C0B58055001E4E1D1AC2D986BB37CF8B4D701F39696912E3A75CF0F6062D0C7992D1D4C89F1525B1618DCD94E741A0F9A2E02,54,46,37,137,103,2018Fall
0x01F0B7BA8A6D706C26DA6AD17AB36433513F88C4965D2A8128AE71AA6359A8BD3F1D1BCEEDCBBA567E1E86F813C84D9841DD153935D7C1A52F004261F7783200AE,51,60,28,139,103,2018Fall
0x010B3D44321C1F159773F47A8E546595277A63978A527A8222A707C9EF97DB4501472489E0A3B4B3FFE2B6BAB2491F831261E229C2CC734841B353C961D9526EC2,67,65,40,172,104,2018Fall
0x016ED559260A65BA767E3690EA777022353F095C1C3FC9FFE294CE83B8D961B79252051367E91F1AA22D6B46EA8BF079F70456954A11F3404C69443345BABCCD86,95,99,41,235,408,2018Fall
