ID_encrypt,Start_Date,End_Date,Do_you_plan_to_study_in_the_Academic_Program_next_session_,4_Day_Test_Prep,1st_choice_elective_MW,2ndchoice_elective_MW,1st_choice_elective_TTH,2ndchoice_elective_TTH,Quarter
0x013DC946D7A154CED86C221759A100E3B234D96E7FEF1138A2B3E94F46A73DA729746E2C4E2B6F2355D79D5F874A4DF9976DEA4A92DDFC128ED73C34D54E0788C6,11/17/2016 18:05,11/17/2016 18:05,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01E867262D8F3D34CFB7759028C5FE9113318030BF95CA43BE0144726280807EE865407186623A9A22202BD14B6125DA96FCEFC9BED84F21AE830D69BA05A13739,11/17/2016 16:34,11/17/2016 16:40,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,Active Listening and Speaking,American Pronunciation,American Pronunciation,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01EE6F7DD3524BDB64E1AF5A8DA805AAD4660472A06D7CC5DDB42DDDDB8FCF547E16FCCDE904610598FB2F0C82ABC1D5235328E8DCD5362DF71D04C2119E6F6E71,11/17/2016 16:14,11/17/2016 16:16,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,Public Speaking,American Pronunciation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01E896111C14750FF43CDC8C9BDBD6C7A4BB04A121DC102D37155D43FCD7A19A90CE5C6CD6F17A9615F4C050E5041961009F456A04B880512CF959687682F2BBCF,11/17/2016 15:59,11/17/2016 16:11,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Active Listening and Speaking,Public Speaking,Word Play (Academic Vocabulary Development),Community Service,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x011A5929116B11F90AB39F4360B8278A5F481633E426CFA88CC1D08ACD5EC532E7BA7CE4257493764A90945BF9E2745A760BC90D486A1F2F180ECFFFE409A8609C,11/17/2016 15:29,11/22/2016 22:36,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Grammar In Use,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01BB668E7221CC38C8DC129A2E31D3565AA88C5B4DD7062DF892422F22CB50D3C85187623A51E957480FCE5F4E4EB28C9038117CCD56B60AEF7CB569226AF84CDA,11/17/2016 15:03,11/17/2016 15:08,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,Active Listening and Speaking,TOEFL Preparation,American Pronunciation,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x017812D48571850342C7BBF34B606FC19E2A24A1BA1A1A775177F956894B09AEC40DAF51F6A90BA2070F0E7670AFC6D7DABF952E2CFE97796E1A9A6828580F9DDB,11/17/2016 14:31,11/17/2016 14:31,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x017ADC90FB80E254543E7F4D0136C8253D9B1E28A8E92942E62750B68CD77C54FD0C3A901ADA1990DE9516A5704AD98A9F23B3A7BBA535D2C3AE4FBBA07EF85308,8/30/2016 22:50,9/2/2016 12:06,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Active Listening and Speaking,English Through Movies,American Idioms and Slang,Word Play (Academic Vocabulary Development),AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x01EE6F7DD3524BDB64E1AF5A8DA805AAD4660472A06D7CC5DDB42DDDDB8FCF547E16FCCDE904610598FB2F0C82ABC1D5235328E8DCD5362DF71D04C2119E6F6E71,8/30/2016 22:33,8/30/2016 22:36,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Business English,IELTS Preparation,IELTS Preparation,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x01319AA2461753D3BC961158AB500A66211DDB17B787C65B6A7D57F2F9EE4842DEA792B2B24B866A09FFFF596049BACF90FFDAEA891BE7DF5883D2799BB82DE011,8/30/2016 20:16,8/30/2016 20:16,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x01015A59498B988D32E728341DC9C80329D7E885EBE921944F4E33A49CCEC625617E4422ED87B23620B24D5218E3AC06B46B7960500FC3C005BFDEB6B221A60279,8/30/2016 17:55,8/30/2016 17:57,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Active Listening and Speaking,English Through Movies,IELTS Preparation,TOEFL Preparation,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x017DE1BDBBD40413854AAD33475CE40EA534D909E3DCFC6FE6EFB7D3AEBFF80FA0D26F9258657850FB6DC29C48F81919B5497D0D8EF83E9D1A25C4297CDE4EDFD8,8/30/2016 15:49,8/30/2016 15:49,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x01224A01553F7C5A249B7E01B79BD3C819E6EFAFE4E7C80CEBE0254663F809060E1EBB07F3439DB24F63CA6F0A2C28F1693AA58709F6BBB65DEDEF5E8BBA22B387,8/30/2016 12:55,8/30/2016 13:00,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,College Workshop,Active Listening and Speaking,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x017C9E765FADDAEF8BBE86DFAC418298306E01B006B503E3E5A966FFF8A3A8D84C9409D5B124F356551AA1ACE15E233EFC05009E86192326CFEF924661703E4EA2,8/30/2016 12:02,9/2/2016 12:35,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,Active Listening and Speaking,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x0114B163F071B432683A54694487777A05A2448A288817F97804DA2FEE42C3B09B9F5560A52B09EC63CF09B991E35B12A8D3849C6DFA05BAB8363798246FB97D30,8/30/2016 11:09,8/30/2016 11:11,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Grammar In Use,Active Listening and Speaking,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x0178A800E6742A976DAC3A55FB35A86A83FF7AF60115A100375A7C4EE357C2FE67CF137CD0FA880698E2CB548B196B096086EAE764BFFF1A6A5EA33DEB6B61ED88,8/30/2016 11:03,8/30/2016 11:10,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,Public Speaking,TOEFL Preparation,TOEFL Preparation,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x013C74BDB6A23214839BBAFE7E2871B69CA2DD423635499473BE542B1A67034F67134475919E3BF590A2F0797B33D5BA830A459FE376E96A92B434FA3B3D1F533B,8/30/2016 9:51,8/30/2016 12:49,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,Active Listening and Speaking,IELTS Preparation,TOEFL Preparation,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x01ACE84DBD18F35D0D2E2C68192FC857AEB272F39F0EEF986A4C7395813C940E34AA99D19B8A08AF4124124E7DB2653CB8441F00D63F29AB3F72ED4AD3AFF5AA0C,8/30/2016 9:03,8/30/2016 9:03,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x0128A2885A13F0369990217D29737EEEEBB23F9F47ECDA502035AA16D934B585F3BA56E70A21F40F9FFDD217A7C545394EC7EE35D156DBE3B58AEF8F27725EC832,3/18/2017 8:45,3/18/2017 8:48,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,Public Speaking,English Through Movies,IELTS Preparation,Current Events,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x014B8AB51CF7BD63ABA23985DFFEBAD7B8E5D3C1909FF3927BCC275B8580B55BBB139985D0AD18EA06AF7006A8E7E31EB6435C4B3686CDC0225A7FC69E2B44B103,3/17/2017 23:35,3/17/2017 23:35,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01FAE5CAC5C3B34C72A3DFE4E8344FB111919861D3F356A3496FE12E835ECB72E4C1819695B1CA68108425A889DF6C53F645258DE5E5BAA992A56C60A4A0757F53,3/17/2017 14:19,3/17/2017 14:19,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x014CAB82DCBD897662E37DB5FAE00C9694AD4FF05AB00864DECA1912ED557B1AC87C4A17913393F4D29B13212B122A30127C8917D899FD0515CAB899E0B4638BBD,3/17/2017 11:46,3/17/2017 11:49,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,English Through Movies,English Through Movies,Word Play (Academic Vocabulary Development),Word Play (Academic Vocabulary Development),AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01F4AF0DFAF126C437C97CEEFA8477D6F0A24C07C32A9574E39D345B88F1F03918E22CF2EED26B02E9A829EB2A2FBA38DCE72B2156B0BB40B01B7357C15F8D0C42,4/26/2017 9:33,4/26/2017 9:44,NULL,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,English Through Movies,Public Speaking,American Idioms and Slang,Current Events,AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x013FF9FC4DC0D8BCEC60559316C556AABE814EE3360B08052DC7F3ED71FB5222442516D21C7DFBEC06152CC34115171610F8C8FE4CF17FF6700E142E8F63A3B6C0,4/26/2017 9:14,4/26/2017 9:18,NULL,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,English Through Movies,Public Speaking,Word Play (Academic Vocabulary Development),Word Play (Academic Vocabulary Development),AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x0194ED82E5C9FA69A4C02C85CB2765B7F2B6B3300E53EB6D31207E21869454A0F8DB5A4EAD4497C7A2AD633B2C7461DC3600A626FC1E9569CD84BB7687F1B98C90,4/26/2017 9:03,4/26/2017 12:32,NULL,"I want 4-dayIELTS Test Preparation(Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x01ECC1060387BD795A43344BCBB1F7DD89DBD77C272C5E2698A53D0FC00B460262507919E144711D9FED312711BBADFBDC6D542A09045289B3357483C23225BF95,6/7/2016 11:49,6/7/2016 11:54,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Grammar In Use,Business English,GRE Preparation,Current Events,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0188A4E00E5A1A3261E056995CAC1EFFBC04EF90AA7207EC52B750B7ADBB92631E54B49CDE3BC7E2CEF774E31FE58611D1494E4EBF3D32DC1E30F8A53E653659A2,6/1/2016 15:05,6/1/2016 15:05,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x017793E14F0D6F6AF793E388FD14E310F0B115192BD249B83B2D658E01E8B5F8B6F22DC116DA8FD0386A96658A8E024FF0C30116B9ECECA11E831E3193AB32F415,5/30/2016 17:39,5/30/2016 17:41,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,Business English,IELTS Preparation,IELTS Preparation,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01F5F2981F47C67FFB77BBD8C9E1B96ED1862127A4EEC18F27E0B903327123B7BA8B973C8A6580BEB6B17ACF748E63262193D75B661861F61BAC25D57354DB1ADF,5/28/2016 19:13,5/28/2016 19:13,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x010D57125B330A860F088A3A970CED62D0045966B8678F4588ED2346E8430CD5AA702B7EC6FE1FEC9CC7B974EEACD44E197203106341F36E2B5F0967DBC833B2E2,5/27/2016 19:02,5/27/2016 19:02,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0173B5567E72C24599836BA2063716D8A0CC10DBBCA0FD0D046F0DBF066DB88E37CFEF7124E0F10C8EAF00E858C95FEA75B32EB3ECB998C70A6C339D3DA6ABA1BE,5/27/2016 17:38,5/27/2016 17:40,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x016DF0CAE00A5FB27631EA7EBB7E13BD66D83F247703DAB1697EF5229BA258F9AFCA4EF15C6957D3DBB1BEE2D91735CF21A2AB5C8558B37910E6E5D3F562A4E458,5/27/2016 17:01,5/27/2016 17:05,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Active Listening and Speaking,IELTS Preparation,American Idioms and Slang,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x013AAE8253BB4F61A29F1DADFF12444901CFB7E762D366D7EC35ED22A4884AB1FBB48FBCAC8ADBA0E67F8D5FAEF0FB4B6C2033DEEB2D8ED714A6AEE2C17DD6AC44,5/27/2016 16:21,5/27/2016 16:22,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,English Through Movies,IELTS Preparation,IELTS Preparation,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01177C2F2E64A7115FF6E97AD8105BCA92F15CF3902F71333ED227A366CA36FB56BB2770697BD21492B9EE8B605310091AA27C61DAE0CA019151C9D1F10EB740F1,5/27/2016 15:55,5/31/2016 14:21,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Grammar In Use,College Workshop,TOEFL Preparation,Word Play (Academic Vocabulary Development),AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x019BB65DC55007D840011CDFBDC6FC2160101CDBDB51949CC5D81F49A07107BAD184DBE897BE15123E8F94C236AF53E17B8878AB0F04F36664A67E9D2AD98B1013,5/27/2016 15:01,5/27/2016 15:01,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0150920B3FCC9CD97F3E1EBE5E0607086F424B29B6F1D40BB0C8BF4397723221E1CCFC6991ABB303AA218ABAF2393FBFB41C726052BE0AFB85D9287CB7CC7433DD,5/27/2016 13:18,5/27/2016 13:18,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01807C6C5136BBEE62A909162896D6FC55A0162964ED58AB96E032786D394CFD0A414B17D37E525C5BB653208F964EF1E281F4F82BCA4948A37326AA274506DCB8,5/27/2016 12:35,5/27/2016 12:35,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0196806ABC1A8E5CD3B791B7F410309EC59601350DDEC7E8094E5915A52160A96A8F5C3C610BBB06A8760B7E053FE924D52A1DB9FF0EA72BC20449FC684D8DDF6E,5/24/2016 10:58,5/24/2016 10:58,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01A728C87EFD86F04FB8522DEC2190D8BDAE9E6676E2ED22AB9BB25E4BFEF23BF94680F6EB455962F237B630E8D39747B2A0950102D28FE25809BC1BE17412913B,5/24/2016 10:35,5/24/2016 10:36,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0131FBEC1A3EC0FC6B92955F223C9B31A2CB7436706FE65E1A74917174E248D9A90EEC89A99ED3EB4A393388B299CABFE286741854791FDB25EC570E13D3CA18AE,5/24/2016 10:13,5/24/2016 10:14,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x015802053C1C72953DBEDFEDE87AA782832C3745502CB4BF13D9A3A81823EC040A3C1D1BABAD9CBD751A707E45FEDC0A61E729F308D5106168A5B814252DFA1934,5/24/2016 9:31,5/24/2016 9:31,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01EEC1967D25DF589AB59D7D3AFA086C4FCAB41DDFC1768D4CDD27BB0E184CED509DCF2A3EEB55565F811ADBECA46187066165D026C2835E95BBE210B2DDBF6B0A,5/24/2016 9:13,5/24/2016 9:13,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x019C8F8A199E6D9C51D89915E3967629C415E7090A14650956A886C025BA2515655B585E3C2D3932470329A74F83708611D3233F8AB71F123545EAC016C38063EC,5/24/2016 9:04,5/24/2016 13:03,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Active Listening and Speaking,English Through Movies,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01B5572CCB6E0A8168959F94454962CCF84363C941C77A1678E60436528CA4DA9C16E24A298BA459B4F661DF46E59E7F09C85A592659C58A595BBAE3540D6952E4,5/23/2016 22:42,5/23/2016 22:47,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01FEEDF43EA7D2985C83A365ABB9DD404E1DEAE724AA64D417F455B20FB879F840C7D91AA75FDE231CBE3DB4653C2F0B129B398A5DC9459078C98620A124AE4F26,5/23/2016 22:40,5/27/2016 16:55,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Literature,English Through Movies,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0124CC0D434CB75FD7B04BB8D0A2DCD3211A9E2D53DEC4B4159BE19054E241C67238B59945DA6755CEA4C1AFEC75EB9F8E3782423B056DEF280DEA2701DCBED0E4,5/23/2016 22:32,5/23/2016 22:36,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,Active Listening and Speaking,IELTS Preparation,IELTS Preparation,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x015633D7BB6E060EAAA50C7D9F1C260D98E1851C57D7F7E853D857339C2230D9E18770D5E277C2477051F32F073B591207523E98829EAAD91F1C1D1FDBCAE86091,5/23/2016 21:19,5/23/2016 21:19,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0128275FA4092F8E6C01034A14F22F62669B8DE8A6A19102C1BD906123BFD68CF992ABDC50BA2BD08BCFE7AE9D988F1522D071534B4A0227052D42F01C97C246B3,5/23/2016 18:21,5/25/2016 12:16,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Active Listening and Speaking,Current Events,Word Play (Academic Vocabulary Development),AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0159422D72AE100C910A8C4234E9A2B879735E3EB0A7A17A64F1DCC0DC4F874ED1A12B805013BCB0BE6BB3FC48929EB060C9E3401E18D6ED996FB4E62AAD7CB321,5/23/2016 12:12,5/23/2016 16:33,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,English Through Movies,IELTS Preparation,Current Events,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01FE5C2FBFCB0D8C9763EFF4DE0276E4E6370E5FBE8393F8504DE667799D706676AC36DD524EC2C73CF930BF4DBA75D73212E0DFE643323EE32F69127699FE6D6B,5/23/2016 16:22,5/31/2016 14:59,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Active Listening and Speaking,English Through Movies,TOEFL Preparation,Community Service,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0151D84CC4B0814DA4696D7D86E8045971F0404E4B241E75DE7B678198DA9290B0CD3EC1D3B2AD966761B9929D1EB18BC0CA7F64B9865597491EC5BA6046EDA815,5/23/2016 15:48,5/23/2016 15:48,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01C876A450E1E7D3775B640F339BC3887449DDCD202118F5F2A9206748CDBC9F284AF34001935C166483FAD0648B84242E9FC432E5442A6791D1C4F728A76E5138,5/23/2016 15:22,5/23/2016 15:22,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01542F125D8BD3ECDC5895B6B8D50C8DDD0BC8EF52DB7716E5C54725A570901D4B02325CE31DC78A794DABB5010A702C2B5667EE2D9820F00325528BD99088165A,5/23/2016 15:19,5/23/2016 15:19,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01BD812EA0426F4EE5574DC2A0D39EF79EA8757CFE5E8ECAC491541D9268023476DF54CD7453BF3D740982BF6D6449BCE6917DFFFEC937380AFFB75624F070B278,5/23/2016 15:13,5/23/2016 15:13,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x010CCE0BE108CDC7B40DD5D168BEA3C302221D3163DB3C6E0180196B23FF0E884B6968EB65A95A15198CB1AD0BD2AE6E89F66409DCBA0088294767B8E4DB1A4BB4,5/23/2016 13:55,5/23/2016 13:55,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x0113201677B8E88B7BCCCD8F82580AC7AEF4AA659274A35AB44DF15CD0BAAEFA864BA10C33856FF9FA0337A5AC0842E092BC781D264A6E413E5565CF304218B210,2/3/2016 23:02,2/3/2016 23:06,ADV,NULL,Business English,English Through Movies,Current Events,Word Play (Academic Vocabulary Development),AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x012D5CA3A54879E9E313DFFE46569600A4536DD974CDFA4FB9D92B2AC5E263AB79293EF786F8B73F4622FD37C0665F1C136A3249BCC958332892EC8BE07A4E2726,2/3/2016 18:30,2/3/2016 18:33,ADV,NULL,Business English,Business English,American Pronunciation,American Pronunciation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x016EC68F903AECA896BF535AB0293FD0CFFDBA3657DA1C07580BA00FCD2C54B3ED9FED3240479D48585B65CA46CED2D2FC2A9DD1422530145A0D3535A1953BD9CD,2/3/2016 18:20,2/3/2016 18:23,ADV,NULL,College Workshop,Active Listening and Speaking,TOEFL Preparation,TOEFL Preparation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01494964D22363154394DB8C660EC43C5D0D9B298395B68B07D219708390CB967E749983CF05953B8D304F2FC14FC7DF08E72BA3200B041A47D4DD07086542A893,2/3/2016 16:06,2/3/2016 16:07,ADV,NULL,English Through Movies,Business English,Current Events,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01454858C7B5608FD2089D10B66D5CFBCD2F02E6DBCDD95EF56402076E1B1BBBB4DD582D089158E40FA605EFBCA182CC502FA7EB1CD31D2952D8670805D981674D,2/3/2016 15:21,2/3/2016 15:23,ADV,NULL,English Through Movies,Active Listening and Speaking,American Idioms and Slang,American Pronunciation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x012187F10C2790AC2CD11D0E827055E7770703E10AA58D306882342E7B0506DAD413865B22178AB3C1C825F9189F859A4532879E441C1976A28E89883E5B07B42C,2/3/2016 12:44,2/3/2016 12:52,ADV,NULL,Active Listening and Speaking,Active Listening and Speaking,Word Play (Academic Vocabulary Development),English Through Drama,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01B11E3A2EF5A57B6D42A1E1F6A0BF692EE851C7E2E8B694DAED6EE0863320E0AFE1A0CEE228A69CE32908E7F8ADB6E2AB6C3AE6851DC42BC7466E10477ED46569,2/3/2016 9:24,2/3/2016 9:27,ADV,NULL,English Through Movies,Active Listening and Speaking,American Idioms and Slang,IELTS Preparation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0131FBEC1A3EC0FC6B92955F223C9B31A2CB7436706FE65E1A74917174E248D9A90EEC89A99ED3EB4A393388B299CABFE286741854791FDB25EC570E13D3CA18AE,2/2/2016 21:24,2/2/2016 21:32,ADV,NULL,Active Listening and Speaking,English Through Movies,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0109816461D85349E54AE0ECEB5D2C684DCDFB76284DBB661BCD188C7189630E1C70ACD4EF35E492FDB914B2B54CC734A7B8EE6EAB9350AF21621DD55CD78824E2,2/2/2016 20:50,2/2/2016 20:56,ADV,NULL,English Through Movies,Active Listening and Speaking,TOEFL Preparation,American Pronunciation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0142FFBD51379FB31F07F93CC3950F7AEF1F9A84F172EF5F991DBB7AF5BF8888E324508F53B00B6D40467422FC53BDC1519FBC2FFEF15B28A758018889AF47F50C,2/2/2016 20:32,2/2/2016 20:34,ADV,NULL,Active Listening and Speaking,Public Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01F4BCBFBD1E46A0A3A1F8C115CF1BAFF1ECDC26D1FAD5364FCB4E33A43C95BDB2D39BA162C59A803DE4A1A08A1B0526C59B53F0AF223C6FBA7A3B2D4573CBA852,2/2/2016 18:58,2/2/2016 19:00,ADV,NULL,English Through Movies,English Through Movies,IELTS Preparation,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x015802053C1C72953DBEDFEDE87AA782832C3745502CB4BF13D9A3A81823EC040A3C1D1BABAD9CBD751A707E45FEDC0A61E729F308D5106168A5B814252DFA1934,2/2/2016 13:38,2/2/2016 13:40,ADV,NULL,English Through Movies,Public Speaking,American Idioms and Slang,IELTS Preparation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01E9541E96AE6B10536F8C57E64A7E27482EBD7904240F73092A4D75B167C1EC7B4555EF399152ED6905EE7CC8C4B1FF988A5BE8A20DE4846FF191748FFB236F85,2/2/2016 12:43,2/2/2016 12:45,ADV,NULL,Active Listening and Speaking,Public Speaking,Current Events,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
