ID_encrypt,Start_Date,End_Date,IP_Address,What_kind_of_electives_do_you_have_,My_current_Monday_Wednesday_elective_is_,My_general_evaluation_of_this_teacher_is_1_,My_general_evaluation_of_this_course_is_1_,This_teacher_is_organized_and_prepared_1_,This_teacher_gives_interesting_activities_1_,This_teacher_explains_things_clearly_1_,This_teacher_answers_questions_well_1_,This_teacher_gives_students_chances_to_participate_in_class_1_,How_satisfied_were_you_with_the_textbooks_used_in_this_course_1_,How_satisfied_were_you_with_the_handouts_and_other_materials_used_in_this_course_1_,What_do_you_like_about_this_teacher_class_1_,What_changes_would_make_this_class_better_1_,My_current_Tuesday_Thursday_elective_is_1_,My_general_evaluation_of_this_teacher_is_2_,My_general_evaluation_of_this_course_is_2_,This_teacher_is_organized_and_prepared_2_,This_teacher_gives_interesting_activities_2_,This_teacher_explains_things_clearly_2_,This_teacher_answers_questions_well_2_,This_teacher_gives_students_chances_to_participate_in_class_2_,How_satisfied_were_you_with_the_textbooks_used_in_this_course_2_,How_satisfied_were_you_with_the_handouts_and_other_materials_used_in_this_course_2_,What_do_you_like_about_this_teacher_class_2_,What_changes_would_make_this_class_better_2_,Quarter
0x014B6753B45A515569B51183ABC720FA8525544A28A8BFAFCF465F05CA788654DE325A45D3A1FEF46203E02D0AAB9B1348D4453459410BE104E86EFDFAA184896E,7/18/2016 16:52,7/18/2016 16:53,76.175.34.84,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x0192CC7B5A31154E35A421DDA7E31D5FBB22344904EFF52E977E33BDC85CE8F383C274BD4C06E28E947128C24011D5BC5186ECFC30C3142DDF7A94A4BF354BF294,7/18/2016 16:52,7/18/2016 16:54,172.91.94.27,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Leigh Hall),B - Somewhat good,B - Somewhat good,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Good classmate and good teacher,NULL,105 ELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,Very satisfied,Very satisfied,Good teacher,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x018C1EE5FF47ECC66C3B6D8D7ABFC6FB09345CB0F5D40D60548B80435C7FB1BAFFD7E5E5CB5222859F5AA39B62A286D70D633B3FC1EBA60F009BB09F9C9A02809C,7/18/2016 16:43,7/18/2016 16:51,172.56.41.123,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking (with Kyle Duncan),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I somewhat agree,I somewhat agree,Somewhat dissatisfied,Somewhat satisfied,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),C - Good,C - Good,I somewhat agree,I somewhat disagree,I somewhat disagree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x0183324B7CDEFF9D27FFD1587055654E652FDECB37AEDB685AFF9748B662B11765BF1E3DC4A2BCD1C0E1F7F2A6111FE0C722FEFF90E267D301DA38794D3FC410C9,5/9/2015 14:17,5/9/2015 14:27,208.54.39.205,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,AIEP GRAMMAR PLUS ELECTIVE (Julie Norminton),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AMERICAN PRONUNCIATION (Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x012B73DA8B0EDB770A93C1DB943C2C4006D4659558272E4FFDA40EEEB6BED84EBD53902ABD12DDEA9D6433FDE8807EE1BE0FCA87C2C19633FFE422FE86C07F9E2F,5/9/2015 12:29,5/9/2015 12:36,208.54.5.145,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,COLLEGE WORKSHOP ELECTIVE (Scott Polisky),A - Very good,A - Very good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I somewhat agree,Very satisfied,Very satisfied,Gene gives many general great information which are useful not only for English but also for real life,I like it as it's.,Academic Vocabulary (Joan Stein),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x011AFDCF710FE6479708A5E7975F90AA43603B5B83A3CE3A04F45BD6A7E06EAF01C42853AEF0A3C30F589ABDDEC3CFCB759CA531EA5F0C4586E586131AA00A57AE,5/9/2015 12:16,5/9/2015 12:21,166.170.49.121,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,105 PUBLIC SPEAKING ELECTIVE (Shelley Reece),A - Very good,B - Somewhat good,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Somewhat satisfied,Opportunity to practice,Less presentation,IELTS Exam Preparation Elective BC (Brianna Antman),A - Very good,A - Very good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Professional,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01527B368B329289B14363DA9A64FF8DF22A4126675082B32712818460BA865DF4B5CC1D4B38E85B7751DF0D323C44BD28F09EC4E26B0B9F2E1A1A686BB1E09F15,5/9/2015 11:39,5/9/2015 11:42,104.172.171.50,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IELTS Exam Preparation Elective A.2 (Bobby Blundell),A - Very good,B - Somewhat good,I somewhat agree,I somewhat disagree,I strongly agree,I somewhat disagree,I somewhat disagree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x012AAEE31C42648C0C17120E6CCC11CFBBFB2F27C28EACE351667D7766F5163C468A11499EC8589CD4DC855965AB5A2C598236ADB0A1C66419418F87F0C153FCC3,5/9/2015 11:23,5/9/2015 11:25,96.251.13.125,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,105 BUSINESS ENGLISH ELECTIVE 2 (Shari Saidiner),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,105 ACCENT REDUCTION ELECTIVE (Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x0195E9E471912D901FAFA31FD2C76FA1805CCE18B057CD91DD696F8227598D71581EF206CCC112EC15EE929AF452C2EC222DF805415C905E4637A46B4BA5582D0E,5/9/2015 11:06,5/9/2015 11:11,76.168.192.130,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IELTS Exam Preparation Elective A.2 (Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,Explain score points clearly. Give us logical guide to think problems.,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01D21854564B3A07A74FAB55C729C68136DEAF3E54CBCE2C2B66DC22D169C5C4C23B2AD9C5E45B84BF205D606B77C56BCA207210C65693E98FF072237A0EEC931F,5/8/2015 10:51,5/8/2015 10:53,172.56.31.160,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IELTS Exam Preparation Elective BC (Brianna Antman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,she is perfect,more focusing in vocabulary,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01072F1A0599928EF727C99C0A3940F761D728321601DCE58E261765F6757907E8B415CD9938E33A11A2A428BD9EE24AEC2DF93B7BFDA28AB3C5A29CFCAC23A603,5/8/2015 10:02,5/8/2015 10:04,169.232.212.21,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,I don't see my class or my teacher on this list!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IELTS Exam Preparation Elective A.2 (Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,.,.,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x0131C16257BC31E1BEB591CAEB0C6C4A65BF9EF86077A5E7B68C9807631A4E29D12BF81CF5EE6147675C91EF2F80808464A5F529ED69F2CB4959CF5336967BA8E6,5/8/2015 9:51,5/8/2015 10:06,208.54.39.178,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IELTS Exam Preparation Elective A.2 (Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat dissatisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x015B9D29FDC3989285938638F0565FC2ED77C6C51492EE58275362BBDCB3588BFB7495956F59A66EAF1180534D527109CDB88A03D6202B65CD337D8EAAE4E2BB08,5/8/2015 9:46,5/8/2015 9:47,128.97.109.70,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,105 MAD ABOUT MOVIES ELECTIVE 1 (Tom Wilde),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AMERICAN PRONUNCIATION (Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01D5CC0410583532648E36B2DCA952994F7FEF6E4EC6754767FC84CDE429B5E972B4AD9BC5D631BF537A1DEEA9540E4C6DE1D17BE813448F3482389770D44F8F3F,5/8/2015 9:43,5/8/2015 9:45,128.97.109.70,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,PUBLIC SPEAKING ELECTIVE (Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,AMERICAN IDIOMS AND SLANG 1 (Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01EF02C08B599E3E922C5902D43FEE0AC315C0F3C5D15A6E70AC87D2EE295BA95D658066C833BBC7D049DAC8926635E97143D3B5E88E23E54B0EB7B0A60F5520AC,5/8/2015 9:42,5/8/2015 9:43,98.119.160.138,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 IBT-TOEFL PREPARATION ELECTIVE (Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x019CCE1DAFBDABC981F6593938088FCD683692D960E4127DC74C04F223B76B6D69BEA97731EF8C21ECC9B48AAF883ED85BE91E12FD6D6E7FB682CD4E721C3156A4,5/7/2015 22:42,5/7/2015 22:49,76.175.50.192,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,MAD ABOUT MOVIES ELECTIVE 1 (David Chrisman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,Academic Vocabulary (Joan Stein),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AIEP_Winter_2016_Elective_Evaluations_First_5_Weeks
0x01B8921443017BC279B605ED1413D9C50335E7C73D8AEEC9E671F80CB2B3FD9D6CE81914F4C69040A25E48EDBBF37FE785E18EB68EAD70E3E6E6E6EFC0D8F1659F,11/21/2017 9:54,11/21/2017 9:55,128.97.109.51,I have only a Tuesday/Thursday elective.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,American Pronunciation(with Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,I have learned a lot in this class!,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x0172DA8BE7E77C07B0ADE7AFA065C3ABB6BDA4C3025A8C306EEE9606615410E84E6FAEDECBD01F80639153AB5F22EC168721C1416E84AAE0BB2FE6FF141331599E,11/21/2017 9:29,11/21/2017 9:32,131.179.60.222,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,College Workshop (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,GRE Prep (With Chris Schulte),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x01436F285A814EBF62AAC2EEAFF83689EA30DB05AF3DB81EAA74CF19C3DE1629D3C10F7680E219069C70091DFA92A6C9ADB8D39E6667DB08D3D389485A7FD86B25,11/21/2017 0:29,11/21/2017 0:32,45.49.129.43,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking 1 (with Annika Rahe),C - Good,C - Good,I somewhat agree,I somewhat disagree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat dissatisfied,Somewhat satisfied,NULL,NULL,105 IELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x0107E6D7A6E88038E4F5CE48593E50301A4D04CA5C7F8760145E76BB1B1125A05F659CEE3C4306D197EC691CE4351028724EBF5A09039D386F9442B427DE0EAE9B,11/20/2017 21:30,11/20/2017 21:35,172.91.107.164,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Business English (with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,"Very knowledgeable,update students about current news on daily classes ",N/A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x01401288521E4C24E22EAD39583319E656B7273E4EC297BF61D3700827068AA29F6F88F1CD69A7DC3A78F1C63F9804C9A933B9F2747CD7380ADF3BC93796E6E5AB,11/20/2017 21:04,11/20/2017 21:05,104.175.164.251,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking 1 (with Annika Rahe),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,105 TOEFL (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x016DA06AA65C4A750809EA46015583DDD3934D1C00C1B86097D5FB27615A3B1C3A22B149DFE1EC5C8A0A36B47442156640B52FEDEC7AC3BB5D150103BDB64EBEB6,11/20/2017 20:46,11/20/2017 20:48,24.43.105.110,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,College Workshop (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,GRE Prep (With Chris Schulte),A - Very good,A - Very good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x018CD831C9DD09C485FB45A88F43CFA218EC0A4DC5F61E7626EB3B40DDD1911E2A5FFD7C0D61FFF870095A7431EEE562EC2C66C29E65542E93A501FE29C4C1877E,11/20/2017 17:44,11/20/2017 17:46,172.250.55.96,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,College Workshop (with Leigh Hall),B - Somewhat good,B - Somewhat good,I somewhat agree,I strongly agree,I strongly agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,105 IELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,Very satisfied,Somewhat satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x01362293906A6825D4DBB24ED90B2003E2B6E26B570673131D793A0D2A002417B162A304E9696A230988D90040198C201E81036C6D6CAD7BCDD16308BFB7CFC60D,11/16/2017 13:52,11/16/2017 13:56,172.58.23.176,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Business English (with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,Very satisfied,Very satisfied,"Interesting information ",NULL,105 IELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,"Important tasks ",NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x01773C8E981DCAC2187D0BD7DF73E86FAFCECE91B0B5D82B3854E42D2D40F3B32F7A925DE47A22A57DD527BB0C7841DE85260C738ABDB20F0E9F4D08A076E0BB75,11/16/2017 12:41,11/16/2017 12:43,172.58.21.37,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,College Workshop (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Leigh is very knowlageble and resourceful. Everything is great.,NULL,GRE Prep (With Chris Schulte),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I somewhat agree,I strongly agree,I somewhat agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x0132D1AB7DE42BA510578CF9C076F4356E2570ED0D601EC3C987E2919534BB0AF4E0BCD7694907856C1FE29D2E828DF7FCF5B0080BA9474560F772EA408881BCCA,11/16/2017 12:11,11/16/2017 12:13,107.213.228.168,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Business English (with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I somewhat agree,Very satisfied,Very satisfied,NULL,NULL,105 IELT (with Bobby Blundell),C - Good,C - Good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x016494FBBDEE5F4C2FB1D5D08F49AFDC92A2DADDF0F00CB4174B52321D06D04FCC02B07D873FD63CE84DE53D1DC3BDEBE7709B584BD54D18AB1C3E9C22622D6EF1,11/16/2017 11:38,11/16/2017 11:39,131.179.11.174,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,English through Movies (with David Chrisman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,American Pronunciation(with Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x014F9C16A6173BB4111404535A59D021B9D7A3D8809672C9228F46AB38A6E910778C871AF85FB50647F8A97414C3FF7C8A03698C420B1B8AB8E2AF3BDA835039E7,11/16/2017 11:37,11/17/2017 18:23,172.56.42.189,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking 1 (with Annika Rahe),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,American Pronunciation(with Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x01430391B8F064D4F5B0604100D19415E8E8B0C0F7184DE9CBDA4976512BC2F2BF58C5D9F5A8CDFC5F3BAAF80E14DDBCCB2F9239B1E7A094C89533325C0A01BA65,11/15/2017 22:18,11/21/2017 20:16,172.58.20.48,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Business English (with Gene Kavenoki),C - Good,C - Good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat dissatisfied,Somewhat satisfied,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),C - Good,C - Good,I strongly agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat dissatisfied,Somewhat dissatisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x012F38CAC3E75303B734B3D887DBE7F28B73C0330420729E46745F73BBC67D2E9F1926A1AF9F5F84D6D0125718170AB9F0D68E5BBDA5E45CF64CCE440FA8698C3A,11/15/2017 20:18,11/15/2017 20:20,75.82.203.162,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Julie Normnton),A - Very good,A - Very good,I strongly agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Very satisfied,Somewhat satisfied,NULL,NULL,105 TOEFL (with Leigh Hall),A - Very good,A - Very good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x01A9302B51E58C8BCAEF2122FA0D94AD9288418054959A2615EEC73041D81AB8107FBC20FA0C6CAEB6830D73DBA131565E27B9573B390B816EAABEEF59E7BFEECD,11/15/2017 18:53,11/15/2017 18:56,75.82.151.66,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,English through Movies (with David Chrisman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,105 IELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
0x01AF012D15FBF00C85C9F862CF91E52E4EEF2609E2DB7E3913A3DC5568038887F0EBFDAE4DADCF2551A06D5B44D4E0B733B521D8F2857BB73A0757E656B6F39A0A,11/15/2017 17:29,11/15/2017 17:31,108.178.158.59,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Business English (with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,GRE Prep (With Chris Schulte),A - Very good,B - Somewhat good,I strongly agree,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Fall_2017_Elective_Evaluations_First_5_Weeks
